"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 13:00","2016","05","03","13:00","30.9","","-0.4","","13","","21","","13","","","","96.53","","29","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 14:00","2016","05","03","14:00","30.0","","-0.9","","13","","20","","20","","","","96.49","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 15:00","2016","05","03","15:00","32.3","","-0.5","","12","","22","","18","","","","96.42","","30","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 16:00","2016","05","03","16:00","31.5","","-1.2","","12","","22","","22","","","","96.37","","29","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 17:00","2016","05","03","17:00","30.6","","-0.7","","13","","23","","17","","","","96.34","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 18:00","2016","05","03","18:00","30.7","","-1.2","","13","","24","","11","","","","96.28","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 19:00","2016","05","03","19:00","29.6","","-1.9","","13","","22","","18","","","","96.22","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 20:00","2016","05","03","20:00","23.6","","0.6","","22","","19","","16","","","","96.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 21:00","2016","05","03","21:00","20.9","","1.5","","27","","17","","16","","","","96.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 22:00","2016","05","03","22:00","19.9","","1.5","","29","","17","","16","","","","96.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-03 23:00","2016","05","03","23:00","20.1","","1.7","","29","","18","","16","","","","96.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 00:00","2016","05","04","00:00","17.8","","1.6","","34","","4","","3","","","","96.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 01:00","2016","05","04","01:00","14.7","","2.5","","44","","14","","2","","","","96.15","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 02:00","2016","05","04","02:00","14.9","","3.2","","45","","3","","4","","","","96.13","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 03:00","2016","05","04","03:00","11.6","","3.1","","56","","3","","3","","","","96.12","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 04:00","2016","05","04","04:00","10.1","","3.1","","62","","8","","4","","","","96.08","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 05:00","2016","05","04","05:00","10.1","","2.2","","58","","8","","4","","","","96.07","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 06:00","2016","05","04","06:00","10.8","","1.6","","53","","25","","7","","","","96.10","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 07:00","2016","05","04","07:00","17.0","","0.5","","33","","18","","2","","","","96.04","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 08:00","2016","05","04","08:00","19.6","","1.7","","30","","4","","3","","","","95.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 09:00","2016","05","04","09:00","21.9","","2.5","","28","","36","","4","","","","95.92","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 10:00","2016","05","04","10:00","25.7","","3.5","","24","","5","","3","","","","95.85","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 11:00","2016","05","04","11:00","29.7","","1.2","","16","","29","","6","","","","95.81","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 12:00","2016","05","04","12:00","30.2","","-1.2","","13","","26","","17","","","","95.76","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 13:00","2016","05","04","13:00","30.7","","-1.6","","12","","23","","20","","","","95.72","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 14:00","2016","05","04","14:00","31.6","","-0.6","","13","","23","","21","","","","95.68","","29","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 15:00","2016","05","04","15:00","29.3","","-1.4","","14","","26","","26","","","","95.66","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 16:00","2016","05","04","16:00","27.8","","1.0","","18","","27","","29","","","","95.75","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 17:00","2016","05","04","17:00","26.8","","1.7","","20","","28","","52","","","","95.78","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 18:00","2016","05","04","18:00","25.2","","1.5","","21","","29","","41","","","","95.92","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 19:00","2016","05","04","19:00","24.2","","3.0","","25","","30","","30","","","","95.97","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 20:00","2016","05","04","20:00","22.6","","2.3","","26","","29","","28","","","","96.03","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 21:00","2016","05","04","21:00","21.8","","1.4","","26","","29","","27","","","","96.10","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 22:00","2016","05","04","22:00","20.3","","0.0","","26","","29","","24","","","","96.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-04 23:00","2016","05","04","23:00","18.8","","-1.3","","26","","30","","25","","","","96.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 00:00","2016","05","05","00:00","17.4","","-3.8","","23","","28","","26","","","","96.29","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 01:00","2016","05","05","01:00","16.7","","-2.1","","28","","32","","19","","","","96.40","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 02:00","2016","05","05","02:00","15.6","","-0.7","","33","","33","","24","","","","96.46","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 03:00","2016","05","05","03:00","13.6","","0.7","","41","","32","","26","","","","96.58","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 04:00","2016","05","05","04:00","12.0","","1.1","","47","","32","","19","","","","96.63","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 05:00","2016","05","05","05:00","11.9","","1.2","","48","","31","","16","","","","96.72","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 06:00","2016","05","05","06:00","11.8","","0.9","","47","","30","","15","","","","96.81","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 07:00","2016","05","05","07:00","11.8","","1.0","","47","","31","","12","","","","96.83","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 08:00","2016","05","05","08:00","13.0","","-0.2","","40","","31","","15","","","","96.87","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 09:00","2016","05","05","09:00","14.3","","-1.3","","34","","30","","10","","","","96.90","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 10:00","2016","05","05","10:00","14.9","","-4.0","","27","","31","","18","","","","96.92","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 11:00","2016","05","05","11:00","16.1","","-7.3","","19","","32","","16","","","","96.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 12:00","2016","05","05","12:00","17.3","","-7.3","","18","","30","","20","","","","96.88","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 13:00","2016","05","05","13:00","17.4","","-5.6","","20","","29","","27","","","","96.88","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 14:00","2016","05","05","14:00","17.4","","-5.9","","20","","29","","25","","","","96.86","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 15:00","2016","05","05","15:00","16.9","","-6.9","","19","","30","","22","","","","96.87","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 16:00","2016","05","05","16:00","17.8","","-7.5","","17","","30","","27","","","","96.83","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 17:00","2016","05","05","17:00","17.7","","-8.3","","16","","29","","28","","","","96.85","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 18:00","2016","05","05","18:00","17.0","","-9.8","","15","","31","","19","","","","96.87","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 19:00","2016","05","05","19:00","16.3","","-9.8","","16","","32","","20","","","","96.92","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 20:00","2016","05","05","20:00","15.2","","-9.8","","17","","31","","21","","","","97.00","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 21:00","2016","05","05","21:00","14.3","","-9.2","","19","","33","","18","","","","97.09","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 22:00","2016","05","05","22:00","12.3","","-3.5","","33","","6","","7","","","","97.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-05 23:00","2016","05","05","23:00","11.6","","-2.5","","37","","33","","7","","","","97.28","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 00:00","2016","05","06","00:00","10.5","","-1.3","","44","","35","","5","","","","97.32","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 01:00","2016","05","06","01:00","10.2","","-1.1","","45","","1","","5","","","","97.39","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 02:00","2016","05","06","02:00","6.9","","-0.3","","60","","25","","5","","","","97.41","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 03:00","2016","05","06","03:00","5.7","","-0.1","","66","","24","","10","","","","97.41","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 04:00","2016","05","06","04:00","4.2","","-1.8","","65","","22","","11","","","","97.46","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 05:00","2016","05","06","05:00","3.9","","-2.2","","64","","22","","12","","","","97.54","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 06:00","2016","05","06","06:00","4.9","","-1.9","","61","","22","","9","","","","97.62","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 07:00","2016","05","06","07:00","7.1","","-2.3","","51","","23","","10","","","","97.66","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 08:00","2016","05","06","08:00","9.5","","-3.7","","39","","35","","3","","","","97.70","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 09:00","2016","05","06","09:00","12.3","","-4.2","","31","","32","","4","","","","97.72","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 10:00","2016","05","06","10:00","14.5","","-5.7","","24","","31","","10","","","","97.66","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 11:00","2016","05","06","11:00","15.3","","-7.2","","21","","28","","12","","","","97.63","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 12:00","2016","05","06","12:00","16.8","","-8.0","","18","","34","","20","","","","97.56","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 13:00","2016","05","06","13:00","17.8","","-9.5","","15","","27","","13","","","","97.49","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 14:00","2016","05","06","14:00","18.3","","-8.8","","15","","30","","19","","","","97.42","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 15:00","2016","05","06","15:00","18.6","","-9.5","","14","","29","","20","","","","97.36","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 16:00","2016","05","06","16:00","18.6","","-9.0","","15","","30","","23","","","","97.29","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 17:00","2016","05","06","17:00","18.6","","-7.6","","16","","30","","16","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 18:00","2016","05","06","18:00","18.8","","-7.7","","16","","32","","9","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 19:00","2016","05","06","19:00","14.7","","-4.7","","26","","13","","17","","","","97.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 20:00","2016","05","06","20:00","12.0","","-4.6","","31","","12","","8","","","","97.12","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 21:00","2016","05","06","21:00","11.3","","-3.9","","34","","14","","13","","","","97.07","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 22:00","2016","05","06","22:00","10.7","","-4.2","","35","","12","","8","","","","97.01","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-06 23:00","2016","05","06","23:00","9.2","","-2.9","","42","","10","","7","","","","96.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 00:00","2016","05","07","00:00","8.2","","-2.5","","47","","10","","9","","","","96.90","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 01:00","2016","05","07","01:00","7.7","","-2.0","","50","","10","","11","","","","96.83","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 02:00","2016","05","07","02:00","8.6","","-1.7","","48","","10","","10","","","","96.72","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 03:00","2016","05","07","03:00","7.6","","-1.3","","53","","9","","5","","","","96.66","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 04:00","2016","05","07","04:00","7.6","","-1.3","","53","","10","","10","","","","96.59","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 05:00","2016","05","07","05:00","7.5","","-1.3","","54","","10","","10","","","","96.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 06:00","2016","05","07","06:00","7.6","","-0.9","","55","","10","","8","","","","96.42","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 07:00","2016","05","07","07:00","8.9","","-0.2","","53","","11","","6","","","","96.36","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 08:00","2016","05","07","08:00","11.3","","0.3","","46","","9","","8","","","","96.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 09:00","2016","05","07","09:00","13.2","","0.7","","42","","7","","7","","","","96.15","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 10:00","2016","05","07","10:00","16.1","","0.2","","34","","4","","4","","","","96.10","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 11:00","2016","05","07","11:00","19.5","","-1.0","","25","","35","","7","","","","96.00","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 12:00","2016","05","07","12:00","21.0","","-0.8","","23","","36","","9","","","","95.93","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 13:00","2016","05","07","13:00","23.1","","-1.9","","19","","35","","6","","","","95.86","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 14:00","2016","05","07","14:00","24.9","","-1.7","","17","","36","","12","","","","95.78","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 15:00","2016","05","07","15:00","25.6","","-1.1","","17","","26","","18","","","","95.70","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-05-07 16:00","2016","05","07","16:00","25.3","","-0.1","","19","","24","","20","","","","95.65","","","","","","NA"
