"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-15 23:00","2016","07","15","23:00","20.2","","7.8","","45","","33","","10","","","","96.95","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 00:00","2016","07","16","00:00","13.4","","7.6","","68","","23","","10","","","","96.92","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 01:00","2016","07","16","01:00","12.8","","8.1","","73","","23","","11","","","","96.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 02:00","2016","07","16","02:00","12.3","","7.9","","75","","24","","10","","","","96.90","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 03:00","2016","07","16","03:00","13.0","","8.1","","72","","22","","13","","","","96.88","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 04:00","2016","07","16","04:00","11.9","","8.0","","77","","22","","16","","","","96.86","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 05:00","2016","07","16","05:00","12.2","","8.2","","77","","23","","13","","","","96.84","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 06:00","2016","07","16","06:00","14.4","","8.5","","67","","24","","13","","","","96.81","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 07:00","2016","07","16","07:00","16.4","","9.1","","62","","25","","10","","","","96.78","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 08:00","2016","07","16","08:00","18.6","","9.6","","56","","25","","11","","","","96.73","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 09:00","2016","07","16","09:00","20.9","","10.1","","50","","25","","11","","","","96.70","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 10:00","2016","07","16","10:00","22.4","","9.8","","45","","26","","11","","","","96.65","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 11:00","2016","07","16","11:00","24.6","","9.5","","38","","30","","12","","","","96.63","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 12:00","2016","07","16","12:00","25.3","","9.6","","37","","30","","15","","","","96.60","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 13:00","2016","07","16","13:00","25.3","","10.7","","40","","32","","17","","","","96.59","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 14:00","2016","07","16","14:00","25.9","","9.1","","35","","32","","17","","","","96.57","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 15:00","2016","07","16","15:00","21.9","","8.4","","42","","2","","16","","","","96.57","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 16:00","2016","07","16","16:00","22.2","","10.5","","48","","32","","10","","","","96.55","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 17:00","2016","07","16","17:00","24.2","","10.3","","42","","32","","13","","","","96.55","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 18:00","2016","07","16","18:00","24.7","","9.7","","39","","31","","11","","","","96.53","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 19:00","2016","07","16","19:00","17.2","","13.6","","79","","6","","9","","","","96.68","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 20:00","2016","07","16","20:00","17.8","","12.5","","71","","32","","11","","","","96.70","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 21:00","2016","07","16","21:00","18.2","","14.0","","76","","31","","10","","","","96.77","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 22:00","2016","07","16","22:00","18.2","","13.8","","75","","33","","14","","","","96.81","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-16 23:00","2016","07","16","23:00","17.9","","12.6","","71","","33","","12","","","","96.84","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 00:00","2016","07","17","00:00","17.9","","12.1","","69","","33","","14","","","","96.89","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 01:00","2016","07","17","01:00","16.4","","11.5","","73","","33","","12","","","","96.92","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 02:00","2016","07","17","02:00","15.2","","11.1","","77","","32","","10","","","","96.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 03:00","2016","07","17","03:00","13.9","","10.7","","82","","32","","11","","","","96.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 04:00","2016","07","17","04:00","13.0","","10.1","","83","","32","","11","","","","97.04","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 05:00","2016","07","17","05:00","13.0","","9.7","","80","","32","","9","","","","97.10","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 06:00","2016","07","17","06:00","13.5","","9.5","","76","","33","","14","","","","97.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 07:00","2016","07","17","07:00","14.8","","9.6","","71","","33","","13","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 08:00","2016","07","17","08:00","16.5","","8.9","","61","","32","","13","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 09:00","2016","07","17","09:00","18.5","","6.4","","45","","3","","21","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 10:00","2016","07","17","10:00","18.5","","6.7","","46","","36","","22","","","","97.27","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 11:00","2016","07","17","11:00","19.8","","5.5","","39","","35","","15","","","","97.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 12:00","2016","07","17","12:00","20.9","","6.0","","38","","32","","18","","","","97.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 13:00","2016","07","17","13:00","21.6","","5.2","","34","","35","","14","","","","97.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 14:00","2016","07","17","14:00","22.2","","5.8","","34","","35","","17","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 15:00","2016","07","17","15:00","22.4","","5.4","","33","","36","","12","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 16:00","2016","07","17","16:00","22.9","","4.4","","30","","33","","14","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 17:00","2016","07","17","17:00","22.6","","2.8","","27","","35","","10","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 18:00","2016","07","17","18:00","22.7","","4.4","","30","","35","","10","","","","97.17","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 19:00","2016","07","17","19:00","21.9","","3.1","","29","","36","","13","","","","97.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 20:00","2016","07","17","20:00","20.9","","3.6","","32","","36","","9","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 21:00","2016","07","17","21:00","17.7","","6.7","","48","","7","","2","","","","97.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 22:00","2016","07","17","22:00","14.2","","7.5","","64","","","","0","","","","97.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-17 23:00","2016","07","17","23:00","10.2","","5.2","","71","","16","","4","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 00:00","2016","07","18","00:00","10.5","","6.6","","77","","22","","5","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 01:00","2016","07","18","01:00","9.8","","6.0","","77","","18","","7","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 02:00","2016","07","18","02:00","10.3","","6.9","","80","","18","","3","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 03:00","2016","07","18","03:00","7.8","","5.0","","83","","16","","4","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 04:00","2016","07","18","04:00","7.0","","4.8","","86","","14","","3","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 05:00","2016","07","18","05:00","6.6","","5.2","","91","","19","","6","","","","97.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 06:00","2016","07","18","06:00","9.4","","6.4","","82","","16","","3","","","","97.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 07:00","2016","07","18","07:00","13.5","","7.0","","65","","9","","4","","","","97.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 08:00","2016","07","18","08:00","17.0","","8.2","","56","","7","","5","","","","97.12","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 09:00","2016","07","18","09:00","19.9","","9.4","","51","","4","","6","","","","97.08","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 10:00","2016","07","18","10:00","22.9","","8.5","","40","","2","","3","","","","97.04","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 11:00","2016","07","18","11:00","25.6","","6.5","","30","","27","","6","","","","96.98","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 12:00","2016","07","18","12:00","26.4","","6.5","","28","","26","","11","","","","96.93","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 13:00","2016","07","18","13:00","27.3","","6.2","","26","","24","","12","","","","96.85","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 14:00","2016","07","18","14:00","27.7","","6.1","","25","","24","","13","","","","96.80","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 15:00","2016","07","18","15:00","28.4","","6.4","","25","","27","","12","","","","96.74","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 16:00","2016","07","18","16:00","28.4","","5.5","","23","","25","","14","","","","96.69","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 17:00","2016","07","18","17:00","28.1","","5.3","","23","","22","","14","","","","96.62","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 18:00","2016","07","18","18:00","27.4","","3.8","","22","","23","","15","","","","96.58","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 19:00","2016","07","18","19:00","26.1","","5.6","","27","","23","","17","","","","96.55","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 20:00","2016","07","18","20:00","23.8","","6.1","","32","","22","","12","","","","96.55","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 21:00","2016","07","18","21:00","20.4","","8.0","","45","","20","","12","","","","96.56","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 22:00","2016","07","18","22:00","18.7","","8.8","","52","","20","","12","","","","96.56","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-18 23:00","2016","07","18","23:00","18.5","","10.4","","59","","20","","14","","","","96.53","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 00:00","2016","07","19","00:00","17.8","","10.9","","64","","21","","13","","","","96.49","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 01:00","2016","07","19","01:00","16.4","","11.1","","71","","21","","12","","","","96.43","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 02:00","2016","07","19","02:00","15.8","","11.1","","74","","21","","11","","","","96.41","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 03:00","2016","07","19","03:00","15.8","","11.6","","76","","33","","2","","","","96.39","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 04:00","2016","07","19","04:00","14.2","","10.4","","78","","9","","5","","","","96.35","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 05:00","2016","07","19","05:00","15.1","","11.0","","77","","11","","4","","","","96.33","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 06:00","2016","07","19","06:00","18.2","","11.7","","66","","7","","3","","","","96.32","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 07:00","2016","07","19","07:00","20.2","","12.5","","61","","29","","3","","","","96.29","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 08:00","2016","07","19","08:00","22.9","","13.6","","56","","24","","8","","","","96.24","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 09:00","2016","07","19","09:00","25.1","","13.0","","47","","21","","13","","","","96.19","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 10:00","2016","07","19","10:00","26.7","","11.3","","38","","22","","17","","","","96.15","","29","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 11:00","2016","07","19","11:00","28.3","","10.6","","33","","25","","15","","","","96.10","","30","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 12:00","2016","07","19","12:00","29.1","","10.4","","31","","24","","17","","","","96.04","","31","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 13:00","2016","07","19","13:00","29.1","","8.7","","28","","27","","18","","","","95.96","","30","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 14:00","2016","07","19","14:00","29.9","","7.6","","25","","27","","20","","","","95.88","","30","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 15:00","2016","07","19","15:00","30.3","","6.6","","23","","25","","20","","","","95.87","","30","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 16:00","2016","07","19","16:00","30.6","","7.6","","24","","25","","15","","","","95.82","","31","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 17:00","2016","07","19","17:00","27.7","","10.3","","34","","33","","21","","","","95.86","","29","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 18:00","2016","07","19","18:00","23.7","","10.6","","44","","33","","26","","","","95.96","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 19:00","2016","07","19","19:00","20.1","","14.8","","72","","26","","8","","","","95.94","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 20:00","2016","07","19","20:00","20.5","","14.6","","69","","23","","13","","","","95.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 21:00","2016","07","19","21:00","19.9","","13.8","","68","","27","","8","","","","95.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 22:00","2016","07","19","22:00","19.5","","13.9","","70","","29","","8","","","","96.03","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-19 23:00","2016","07","19","23:00","17.6","","13.5","","77","","22","","13","","","","96.00","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 00:00","2016","07","20","00:00","17.4","","13.7","","79","","23","","12","","","","96.02","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 01:00","2016","07","20","01:00","16.9","","13.7","","81","","24","","10","","","","96.01","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 02:00","2016","07","20","02:00","16.1","","13.4","","85","","29","","6","","","","96.04","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 03:00","2016","07","20","03:00","15.1","","13.7","","91","","24","","6","","","","96.06","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 04:00","2016","07","20","04:00","16.1","","14.7","","91","","30","","9","","","","96.10","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 05:00","2016","07","20","05:00","15.4","","13.7","","90","","24","","5","","","","96.12","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 06:00","2016","07","20","06:00","16.9","","15.3","","90","","24","","5","","","","96.13","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 07:00","2016","07","20","07:00","17.7","","15.6","","88","","22","","6","","","","96.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 08:00","2016","07","20","08:00","18.0","","15.0","","82","","32","","8","","","","96.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 09:00","2016","07","20","09:00","17.9","","15.5","","86","","30","","8","","","","96.17","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 10:00","2016","07","20","10:00","18.8","","15.2","","80","","29","","6","","","","96.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 11:00","2016","07","20","11:00","19.4","","15.1","","76","","25","","5","","","","96.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 12:00","2016","07","20","12:00","17.4","","15.9","","91","","36","","10","","","","96.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 13:00","2016","07","20","13:00","19.6","","15.9","","79","","36","","10","","","","96.12","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 14:00","2016","07","20","14:00","18.8","","15.8","","83","","32","","8","","","","96.11","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 15:00","2016","07","20","15:00","18.6","","15.8","","84","","28","","10","","","","96.12","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 16:00","2016","07","20","16:00","21.0","","15.1","","69","","28","","8","","","","96.15","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 17:00","2016","07","20","17:00","20.4","","15.9","","75","","26","","8","","","","96.16","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 18:00","2016","07","20","18:00","21.3","","15.3","","69","","24","","10","","","","96.15","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 19:00","2016","07","20","19:00","19.8","","16.0","","78","","24","","12","","","","96.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 20:00","2016","07","20","20:00","19.2","","14.3","","73","","24","","17","","","","96.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 21:00","2016","07","20","21:00","16.3","","13.8","","86","","22","","8","","","","96.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 22:00","2016","07","20","22:00","15.7","","14.1","","90","","22","","11","","","","96.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-20 23:00","2016","07","20","23:00","15.6","","13.9","","90","","21","","13","","","","96.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 00:00","2016","07","21","00:00","15.1","","13.4","","89","","22","","11","","","","96.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 01:00","2016","07","21","01:00","14.7","","13.2","","91","","23","","10","","","","96.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 02:00","2016","07","21","02:00","14.3","","12.5","","89","","23","","9","","","","96.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 03:00","2016","07","21","03:00","14.2","","12.6","","90","","18","","5","","","","96.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 04:00","2016","07","21","04:00","14.2","","12.6","","91","","21","","6","","","","96.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 05:00","2016","07","21","05:00","15.1","","12.9","","87","","23","","13","","","","96.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 06:00","2016","07","21","06:00","15.8","","13.5","","86","","24","","14","","","","96.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 07:00","2016","07","21","07:00","16.5","","13.7","","84","","24","","16","","","","96.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 08:00","2016","07","21","08:00","16.5","","14.2","","86","","25","","13","","","","96.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 09:00","2016","07","21","09:00","17.4","","14.0","","81","","25","","16","","","","96.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 10:00","2016","07","21","10:00","18.5","","13.7","","73","","27","","16","","","","96.27","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 11:00","2016","07","21","11:00","20.0","","13.8","","67","","27","","16","","","","96.29","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 12:00","2016","07","21","12:00","21.1","","12.4","","58","","28","","18","","","","96.31","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 13:00","2016","07","21","13:00","22.3","","11.2","","49","","29","","23","","","","96.28","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 14:00","2016","07","21","14:00","16.9","","13.9","","83","","31","","10","","","","96.40","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 15:00","2016","07","21","15:00","18.9","","14.2","","74","","25","","16","","","","96.44","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 16:00","2016","07","21","16:00","19.5","","10.8","","57","","32","","25","","","","96.50","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 17:00","2016","07","21","17:00","18.1","","11.0","","63","","35","","25","","","","96.67","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 18:00","2016","07","21","18:00","14.2","","10.2","","77","","36","","22","","","","96.83","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 19:00","2016","07","21","19:00","14.0","","7.7","","66","","36","","20","","","","96.93","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 20:00","2016","07","21","20:00","13.0","","7.4","","68","","1","","13","","","","97.02","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 21:00","2016","07","21","21:00","11.7","","7.1","","73","","1","","16","","","","97.10","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 22:00","2016","07","21","22:00","9.9","","6.2","","78","","2","","15","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-21 23:00","2016","07","21","23:00","8.6","","5.8","","82","","5","","5","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 00:00","2016","07","22","00:00","6.9","","6.0","","94","","15","","5","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 01:00","2016","07","22","01:00","5.5","","4.9","","96","","15","","10","","","","97.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 02:00","2016","07","22","02:00","5.3","","4.7","","96","","17","","8","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 03:00","2016","07","22","03:00","5.1","","4.2","","94","","15","","10","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 04:00","2016","07","22","04:00","5.2","","4.3","","94","","9","","3","","","","97.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 05:00","2016","07","22","05:00","5.6","","4.6","","93","","8","","7","","","","97.15","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 06:00","2016","07","22","06:00","7.3","","5.5","","88","","10","","9","","","","97.11","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 07:00","2016","07","22","07:00","10.5","","7.1","","79","","10","","9","","","","97.04","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 08:00","2016","07","22","08:00","15.2","","8.3","","63","","12","","9","","","","96.97","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 09:00","2016","07","22","09:00","16.8","","9.5","","62","","13","","15","","","","96.87","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 10:00","2016","07","22","10:00","19.7","","10.8","","56","","20","","19","","","","96.78","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 11:00","2016","07","22","11:00","21.3","","10.6","","50","","20","","17","","","","96.68","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 12:00","2016","07","22","12:00","23.3","","9.5","","42","","19","","20","","","","96.54","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 13:00","2016","07","22","13:00","24.5","","11.0","","43","","21","","24","","","","96.45","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 14:00","2016","07","22","14:00","23.7","","10.4","","43","","21","","24","","","","96.36","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 15:00","2016","07","22","15:00","24.1","","10.9","","43","","24","","17","","","","96.32","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 16:00","2016","07","22","16:00","22.1","","13.9","","60","","28","","6","","","","96.26","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 17:00","2016","07","22","17:00","23.7","","12.1","","48","","28","","5","","","","96.19","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 18:00","2016","07","22","18:00","23.0","","12.1","","50","","29","","9","","","","96.15","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-07-22 19:00","2016","07","22","19:00","21.9","","11.5","","52","","33","","10","","","","96.19","","","","","","NA"
