"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 13:00","2016","06","02","13:00","21.8","","6.7","","38","","11","","9","","","","96.01","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 14:00","2016","06","02","14:00","23.5","","6.3","","33","","12","","10","","","","95.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 15:00","2016","06","02","15:00","22.0","","5.8","","35","","9","","5","","","","95.95","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 16:00","2016","06","02","16:00","14.3","","11.0","","81","","27","","26","","","","96.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 17:00","2016","06","02","17:00","13.5","","11.8","","89","","13","","2","","","","96.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 18:00","2016","06","02","18:00","13.6","","11.8","","89","","34","","6","","","","96.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 19:00","2016","06","02","19:00","14.5","","11.1","","80","","1","","8","","","","96.09","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 20:00","2016","06","02","20:00","13.8","","11.9","","89","","16","","6","","","","96.15","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 21:00","2016","06","02","21:00","13.0","","11.8","","93","","18","","9","","","","96.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 22:00","2016","06","02","22:00","12.9","","11.7","","93","","21","","3","","","","96.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-02 23:00","2016","06","02","23:00","12.5","","11.4","","93","","13","","6","","","","96.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 00:00","2016","06","03","00:00","11.6","","10.7","","95","","17","","6","","","","96.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 01:00","2016","06","03","01:00","10.3","","9.4","","94","","23","","6","","","","96.32","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 02:00","2016","06","03","02:00","10.8","","10.1","","95","","20","","8","","","","96.37","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 03:00","2016","06","03","03:00","11.2","","10.4","","95","","23","","10","","","","96.39","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 04:00","2016","06","03","04:00","11.0","","10.0","","94","","23","","7","","","","96.40","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 05:00","2016","06","03","05:00","11.7","","10.3","","91","","23","","12","","","","96.45","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 06:00","2016","06","03","06:00","12.2","","10.4","","89","","23","","12","","","","96.50","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 07:00","2016","06","03","07:00","13.1","","10.9","","87","","24","","16","","","","96.54","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 08:00","2016","06","03","08:00","14.3","","11.1","","81","","25","","18","","","","96.56","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 09:00","2016","06","03","09:00","15.7","","11.4","","76","","25","","15","","","","96.58","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 10:00","2016","06","03","10:00","17.3","","11.5","","69","","25","","20","","","","96.62","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 11:00","2016","06","03","11:00","19.6","","9.6","","52","","25","","25","","","","96.62","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 12:00","2016","06","03","12:00","21.3","","9.5","","47","","27","","18","","","","96.59","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 13:00","2016","06","03","13:00","22.2","","6.7","","37","","24","","22","","","","96.59","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 14:00","2016","06","03","14:00","22.8","","6.5","","35","","26","","26","","","","96.61","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 15:00","2016","06","03","15:00","23.4","","6.0","","33","","26","","24","","","","96.61","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 16:00","2016","06","03","16:00","23.2","","4.4","","30","","27","","27","","","","96.63","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 17:00","2016","06","03","17:00","21.1","","6.2","","38","","36","","19","","","","96.68","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 18:00","2016","06","03","18:00","22.5","","5.9","","34","","30","","5","","","","96.69","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 19:00","2016","06","03","19:00","21.2","","7.2","","41","","36","","8","","","","96.71","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 20:00","2016","06","03","20:00","21.4","","4.8","","34","","28","","14","","","","96.73","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 21:00","2016","06","03","21:00","19.4","","3.5","","35","","25","","15","","","","96.78","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 22:00","2016","06","03","22:00","16.0","","8.0","","59","","13","","5","","","","96.83","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-03 23:00","2016","06","03","23:00","12.7","","7.4","","70","","18","","12","","","","96.84","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 00:00","2016","06","04","00:00","11.2","","4.5","","64","","22","","15","","","","96.82","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 01:00","2016","06","04","01:00","13.6","","4.5","","54","","23","","16","","","","96.82","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 02:00","2016","06","04","02:00","13.2","","4.7","","57","","23","","16","","","","96.84","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 03:00","2016","06","04","03:00","12.7","","5.1","","59","","24","","18","","","","96.87","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 04:00","2016","06","04","04:00","12.9","","5.3","","60","","24","","19","","","","96.88","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 05:00","2016","06","04","05:00","13.8","","4.6","","54","","25","","21","","","","96.92","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 06:00","2016","06","04","06:00","15.6","","4.9","","49","","26","","23","","","","96.95","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 07:00","2016","06","04","07:00","17.1","","4.8","","44","","28","","27","","","","96.95","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 08:00","2016","06","04","08:00","18.5","","4.9","","41","","29","","26","","","","96.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 09:00","2016","06","04","09:00","19.6","","5.5","","40","","30","","21","","","","96.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 10:00","2016","06","04","10:00","21.4","","4.7","","34","","29","","22","","","","96.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 11:00","2016","06","04","11:00","22.4","","3.4","","29","","32","","23","","","","96.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 12:00","2016","06","04","12:00","23.0","","2.2","","25","","31","","25","","","","96.94","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 13:00","2016","06","04","13:00","22.5","","2.9","","28","","33","","17","","","","96.97","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 14:00","2016","06","04","14:00","21.3","","2.4","","29","","34","","19","","","","96.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 15:00","2016","06","04","15:00","20.7","","3.8","","33","","1","","20","","","","97.00","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 16:00","2016","06","04","16:00","23.1","","4.1","","29","","33","","13","","","","96.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 17:00","2016","06","04","17:00","22.4","","2.0","","26","","31","","18","","","","96.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 18:00","2016","06","04","18:00","20.8","","3.9","","33","","32","","13","","","","97.02","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 19:00","2016","06","04","19:00","21.7","","1.7","","27","","32","","21","","","","97.05","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 20:00","2016","06","04","20:00","21.0","","0.4","","25","","32","","17","","","","97.06","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 21:00","2016","06","04","21:00","19.2","","0.6","","29","","31","","15","","","","97.11","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 22:00","2016","06","04","22:00","16.5","","1.1","","35","","29","","10","","","","97.15","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-04 23:00","2016","06","04","23:00","16.1","","1.2","","36","","33","","7","","","","97.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 00:00","2016","06","05","00:00","10.3","","2.8","","60","","27","","9","","","","97.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 01:00","2016","06","05","01:00","10.5","","1.8","","55","","24","","10","","","","97.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 02:00","2016","06","05","02:00","7.3","","1.5","","67","","26","","7","","","","97.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 03:00","2016","06","05","03:00","7.5","","2.2","","69","","25","","5","","","","97.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 04:00","2016","06","05","04:00","6.0","","1.9","","75","","22","","11","","","","97.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 05:00","2016","06","05","05:00","8.6","","2.7","","67","","22","","9","","","","97.31","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 06:00","2016","06","05","06:00","11.3","","3.0","","56","","25","","6","","","","97.35","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 07:00","2016","06","05","07:00","14.5","","3.2","","47","","29","","6","","","","97.37","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 08:00","2016","06","05","08:00","17.5","","4.7","","43","","30","","8","","","","97.36","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 09:00","2016","06","05","09:00","19.6","","4.7","","37","","32","","16","","","","97.34","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 10:00","2016","06","05","10:00","20.4","","3.7","","33","","33","","16","","","","97.32","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 11:00","2016","06","05","11:00","21.6","","3.4","","30","","30","","23","","","","97.31","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 12:00","2016","06","05","12:00","22.6","","2.8","","27","","31","","18","","","","97.30","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 13:00","2016","06","05","13:00","23.3","","4.2","","29","","32","","20","","","","97.30","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 14:00","2016","06","05","14:00","24.2","","3.0","","25","","31","","19","","","","97.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 15:00","2016","06","05","15:00","23.8","","3.1","","26","","35","","15","","","","97.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 16:00","2016","06","05","16:00","24.3","","1.9","","23","","29","","19","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 17:00","2016","06","05","17:00","23.9","","3.4","","26","","29","","11","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 18:00","2016","06","05","18:00","23.6","","2.4","","25","","1","","11","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 19:00","2016","06","05","19:00","23.2","","2.5","","26","","7","","5","","","","97.19","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 20:00","2016","06","05","20:00","21.5","","2.1","","28","","9","","9","","","","97.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 21:00","2016","06","05","21:00","18.8","","4.6","","39","","10","","12","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 22:00","2016","06","05","22:00","17.5","","7.8","","53","","12","","17","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-05 23:00","2016","06","05","23:00","16.2","","8.4","","60","","12","","18","","","","97.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 00:00","2016","06","06","00:00","15.3","","8.3","","63","","13","","15","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 01:00","2016","06","06","01:00","14.4","","8.0","","65","","12","","15","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 02:00","2016","06","06","02:00","13.6","","7.8","","68","","11","","11","","","","97.18","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 03:00","2016","06","06","03:00","13.0","","7.5","","69","","10","","12","","","","97.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 04:00","2016","06","06","04:00","12.2","","7.4","","73","","9","","13","","","","97.10","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 05:00","2016","06","06","05:00","12.7","","7.4","","70","","10","","11","","","","97.08","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 06:00","2016","06","06","06:00","13.7","","7.8","","67","","10","","14","","","","97.05","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 07:00","2016","06","06","07:00","15.3","","8.2","","62","","10","","11","","","","97.02","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 08:00","2016","06","06","08:00","17.7","","8.2","","54","","11","","12","","","","96.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 09:00","2016","06","06","09:00","19.7","","8.2","","47","","11","","14","","","","96.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 10:00","2016","06","06","10:00","21.6","","8.5","","43","","11","","15","","","","96.82","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 11:00","2016","06","06","11:00","25.4","","6.4","","30","","11","","17","","","","96.71","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 12:00","2016","06","06","12:00","27.2","","5.2","","25","","14","","19","","","","96.61","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 13:00","2016","06","06","13:00","28.5","","4.3","","21","","17","","25","","","","96.52","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 14:00","2016","06","06","14:00","29.0","","3.4","","19","","17","","21","","","","96.42","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 15:00","2016","06","06","15:00","29.4","","3.6","","19","","16","","22","","","","96.33","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 16:00","2016","06","06","16:00","29.3","","3.1","","19","","17","","23","","","","96.24","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 17:00","2016","06","06","17:00","28.1","","4.4","","22","","17","","21","","","","96.21","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 18:00","2016","06","06","18:00","27.3","","5.0","","24","","18","","19","","","","96.17","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 19:00","2016","06","06","19:00","26.4","","5.1","","26","","17","","22","","","","96.14","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 20:00","2016","06","06","20:00","24.9","","5.6","","29","","13","","19","","","","96.00","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 21:00","2016","06","06","21:00","23.6","","6.0","","32","","16","","24","","","","95.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 22:00","2016","06","06","22:00","22.5","","5.9","","34","","16","","22","","","","95.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-06 23:00","2016","06","06","23:00","20.8","","6.7","","40","","20","","13","","","","95.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 00:00","2016","06","07","00:00","21.3","","8.3","","43","","22","","20","","","","95.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 01:00","2016","06","07","01:00","19.3","","9.2","","52","","22","","17","","","","95.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 02:00","2016","06","07","02:00","17.9","","9.2","","57","","22","","14","","","","95.90","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 03:00","2016","06","07","03:00","17.4","","9.4","","59","","30","","4","","","","95.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 04:00","2016","06","07","04:00","16.6","","10.1","","65","","23","","16","","","","95.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 05:00","2016","06","07","05:00","17.3","","10.2","","63","","23","","10","","","","95.95","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 06:00","2016","06","07","06:00","19.1","","9.8","","55","","24","","14","","","","95.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 07:00","2016","06","07","07:00","20.4","","8.3","","46","","26","","18","","","","95.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 08:00","2016","06","07","08:00","21.9","","7.2","","39","","29","","12","","","","95.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 09:00","2016","06","07","09:00","23.6","","6.8","","34","","28","","10","","","","95.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 10:00","2016","06","07","10:00","25.2","","6.8","","31","","33","","17","","","","96.01","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 11:00","2016","06","07","11:00","26.7","","6.7","","28","","32","","14","","","","95.98","","27","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 12:00","2016","06","07","12:00","25.4","","6.1","","29","","32","","10","","","","95.97","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 13:00","2016","06","07","13:00","28.5","","4.3","","21","","26","","27","","","","95.95","","28","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 14:00","2016","06","07","14:00","26.3","","6.6","","29","","36","","19","","","","95.99","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 15:00","2016","06","07","15:00","25.9","","5.7","","27","","34","","16","","","","96.00","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 16:00","2016","06","07","16:00","26.1","","6.5","","29","","34","","21","","","","96.05","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 17:00","2016","06","07","17:00","26.3","","6.8","","29","","32","","11","","","","96.03","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-06-07 18:00","2016","06","07","18:00","26.1","","6.7","","29","","34","","12","","","","96.06","","26","","","","NA"
