"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 12:00","2016","08","01","12:00","18.9","","12.9","","69","","30","","32","","","","95.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 13:00","2016","08","01","13:00","19.1","","12.8","","67","","31","","26","","","","96.03","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 14:00","2016","08","01","14:00","19.6","","13.1","","66","","31","","22","","","","96.06","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 15:00","2016","08","01","15:00","20.8","","13.5","","63","","31","","23","","","","96.09","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 16:00","2016","08","01","16:00","21.9","","13.1","","58","","30","","33","","","","96.12","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 17:00","2016","08","01","17:00","21.0","","13.0","","60","","30","","28","","","","96.17","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 18:00","2016","08","01","18:00","19.7","","12.4","","63","","31","","27","","","","96.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 19:00","2016","08","01","19:00","19.8","","12.3","","62","","31","","22","","","","96.32","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 20:00","2016","08","01","20:00","18.7","","12.1","","66","","30","","22","","","","96.34","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 21:00","2016","08","01","21:00","18.7","","12.1","","65","","31","","16","","","","96.41","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 22:00","2016","08","01","22:00","18.4","","12.1","","67","","29","","17","","","","96.44","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-01 23:00","2016","08","01","23:00","19.0","","11.5","","62","","30","","19","","","","96.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 00:00","2016","08","02","00:00","17.2","","11.5","","69","","27","","11","","","","96.50","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 01:00","2016","08","02","01:00","16.4","","10.9","","70","","28","","12","","","","96.54","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 02:00","2016","08","02","02:00","14.2","","10.4","","78","","26","","12","","","","96.60","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 03:00","2016","08","02","03:00","14.6","","10.8","","78","","28","","14","","","","96.65","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 04:00","2016","08","02","04:00","13.0","","9.9","","81","","26","","11","","","","96.69","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 05:00","2016","08","02","05:00","12.5","","10.3","","86","","24","","13","","","","96.74","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 06:00","2016","08","02","06:00","13.7","","10.5","","81","","23","","10","","","","96.80","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 07:00","2016","08","02","07:00","16.4","","11.3","","72","","27","","13","","","","96.85","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 08:00","2016","08","02","08:00","16.8","","11.3","","70","","28","","15","","","","96.88","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 09:00","2016","08","02","09:00","19.0","","12.0","","64","","31","","17","","","","96.90","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 10:00","2016","08","02","10:00","19.4","","11.7","","61","","32","","18","","","","96.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 11:00","2016","08","02","11:00","20.7","","11.2","","54","","32","","17","","","","96.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 12:00","2016","08","02","12:00","22.5","","10.0","","45","","33","","15","","","","96.91","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 13:00","2016","08","02","13:00","23.2","","9.0","","40","","34","","20","","","","96.90","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 14:00","2016","08","02","14:00","23.6","","9.1","","40","","33","","20","","","","96.89","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 15:00","2016","08","02","15:00","24.1","","6.8","","33","","34","","23","","","","96.87","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 16:00","2016","08","02","16:00","24.4","","7.3","","33","","35","","15","","","","96.87","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 17:00","2016","08","02","17:00","24.4","","8.0","","35","","34","","17","","","","96.85","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 18:00","2016","08","02","18:00","23.2","","8.4","","39","","36","","18","","","","96.88","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 19:00","2016","08","02","19:00","22.7","","9.2","","42","","1","","10","","","","96.88","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 20:00","2016","08","02","20:00","21.4","","9.1","","46","","2","","11","","","","96.90","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 21:00","2016","08","02","21:00","19.0","","8.8","","52","","36","","4","","","","96.96","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 22:00","2016","08","02","22:00","18.5","","9.3","","55","","2","","3","","","","96.97","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-02 23:00","2016","08","02","23:00","17.0","","10.6","","66","","7","","4","","","","96.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 00:00","2016","08","03","00:00","13.2","","10.0","","81","","10","","4","","","","96.99","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 01:00","2016","08","03","01:00","12.7","","10.3","","86","","15","","6","","","","96.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 02:00","2016","08","03","02:00","11.8","","9.6","","87","","15","","6","","","","97.01","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 03:00","2016","08","03","03:00","11.8","","9.8","","88","","9","","4","","","","97.03","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 04:00","2016","08","03","04:00","12.1","","10.1","","88","","8","","3","","","","97.03","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 05:00","2016","08","03","05:00","10.3","","9.1","","92","","0","","1","","","","97.02","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 06:00","2016","08","03","06:00","12.3","","9.9","","86","","4","","3","","","","97.06","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 07:00","2016","08","03","07:00","14.1","","11.1","","82","","23","","4","","","","97.09","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 08:00","2016","08","03","08:00","16.3","","11.0","","71","","20","","5","","","","97.12","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 09:00","2016","08","03","09:00","18.3","","10.8","","62","","31","","2","","","","97.09","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 10:00","2016","08","03","10:00","19.5","","10.7","","57","","30","","6","","","","97.07","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 11:00","2016","08","03","11:00","20.6","","10.9","","54","","33","","8","","","","97.07","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 12:00","2016","08","03","12:00","21.9","","10.4","","48","","31","","8","","","","97.06","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 13:00","2016","08","03","13:00","22.9","","9.9","","44","","34","","13","","","","97.04","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 14:00","2016","08","03","14:00","23.3","","9.0","","40","","33","","12","","","","97.01","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 15:00","2016","08","03","15:00","23.9","","8.8","","38","","33","","16","","","","96.97","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 16:00","2016","08","03","16:00","24.2","","9.1","","38","","33","","16","","","","96.95","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 17:00","2016","08","03","17:00","23.7","","9.1","","39","","34","","18","","","","96.94","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 18:00","2016","08","03","18:00","22.5","","9.4","","43","","35","","19","","","","96.94","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 19:00","2016","08","03","19:00","21.2","","11.7","","55","","32","","11","","","","96.95","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 20:00","2016","08","03","20:00","20.6","","11.0","","54","","33","","11","","","","96.98","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 21:00","2016","08","03","21:00","19.8","","12.9","","64","","33","","8","","","","97.00","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 22:00","2016","08","03","22:00","19.3","","12.5","","64","","35","","8","","","","97.02","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-03 23:00","2016","08","03","23:00","18.8","","10.5","","58","","3","","7","","","","97.02","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 00:00","2016","08","04","00:00","17.8","","9.7","","59","","6","","9","","","","97.03","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 01:00","2016","08","04","01:00","16.1","","11.1","","72","","7","","4","","","","97.07","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 02:00","2016","08","04","02:00","14.3","","11.5","","83","","20","","4","","","","97.11","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 03:00","2016","08","04","03:00","14.2","","11.9","","86","","18","","4","","","","97.14","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 04:00","2016","08","04","04:00","13.8","","11.2","","85","","15","","4","","","","97.16","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 05:00","2016","08","04","05:00","13.3","","11.0","","86","","13","","3","","","","97.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 06:00","2016","08","04","06:00","13.7","","10.0","","78","","9","","7","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 07:00","2016","08","04","07:00","15.5","","10.1","","70","","10","","4","","","","97.24","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 08:00","2016","08","04","08:00","16.4","","11.0","","70","","2","","2","","","","97.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 09:00","2016","08","04","09:00","18.2","","10.3","","60","","31","","3","","","","97.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 10:00","2016","08","04","10:00","20.1","","6.7","","42","","30","","3","","","","97.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 11:00","2016","08","04","11:00","21.8","","7.0","","39","","8","","7","","","","97.26","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 12:00","2016","08","04","12:00","22.6","","8.1","","40","","31","","13","","","","97.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 13:00","2016","08","04","13:00","23.5","","7.5","","36","","35","","5","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 14:00","2016","08","04","14:00","23.9","","6.8","","33","","33","","8","","","","97.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 15:00","2016","08","04","15:00","23.9","","6.7","","33","","2","","8","","","","97.20","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 16:00","2016","08","04","16:00","22.9","","8.4","","39","","2","","12","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 17:00","2016","08","04","17:00","22.9","","7.8","","38","","2","","11","","","","97.22","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 18:00","2016","08","04","18:00","21.9","","9.2","","44","","33","","16","","","","97.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 19:00","2016","08","04","19:00","21.1","","10.7","","51","","35","","11","","","","97.25","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 20:00","2016","08","04","20:00","20.3","","10.8","","55","","34","","8","","","","97.27","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 21:00","2016","08","04","21:00","19.4","","10.7","","57","","36","","6","","","","97.28","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 22:00","2016","08","04","22:00","19.3","","10.6","","57","","2","","8","","","","97.30","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-04 23:00","2016","08","04","23:00","17.8","","10.8","","63","","3","","3","","","","97.33","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 00:00","2016","08","05","00:00","16.2","","11.4","","73","","33","","4","","","","97.36","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 01:00","2016","08","05","01:00","15.7","","12.2","","80","","1","","3","","","","97.34","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 02:00","2016","08","05","02:00","14.6","","11.3","","81","","8","","2","","","","97.38","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 03:00","2016","08","05","03:00","15.2","","11.2","","77","","33","","14","","","","97.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 04:00","2016","08","05","04:00","14.1","","12.0","","87","","14","","6","","","","97.47","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 05:00","2016","08","05","05:00","13.9","","11.7","","87","","15","","3","","","","97.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 06:00","2016","08","05","06:00","13.7","","11.8","","89","","18","","7","","","","97.49","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 07:00","2016","08","05","07:00","14.2","","11.6","","84","","35","","4","","","","97.54","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 08:00","2016","08","05","08:00","14.8","","11.6","","81","","36","","2","","","","97.56","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 09:00","2016","08","05","09:00","16.1","","10.6","","70","","9","","4","","","","97.58","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 10:00","2016","08","05","10:00","17.5","","10.8","","65","","2","","8","","","","97.56","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 11:00","2016","08","05","11:00","20.9","","10.1","","50","","7","","5","","","","97.55","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 12:00","2016","08","05","12:00","21.9","","9.3","","45","","36","","6","","","","97.53","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 13:00","2016","08","05","13:00","23.2","","9.5","","42","","25","","3","","","","97.50","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 14:00","2016","08","05","14:00","24.5","","9.3","","38","","10","","5","","","","97.48","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 15:00","2016","08","05","15:00","22.7","","10.6","","46","","9","","7","","","","97.46","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 16:00","2016","08","05","16:00","24.3","","6.9","","33","","14","","6","","","","97.42","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 17:00","2016","08","05","17:00","24.6","","5.8","","30","","24","","4","","","","97.37","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 18:00","2016","08","05","18:00","24.5","","4.8","","28","","18","","3","","","","97.36","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 19:00","2016","08","05","19:00","23.7","","7.0","","34","","14","","3","","","","97.35","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 20:00","2016","08","05","20:00","21.7","","10.1","","48","","16","","6","","","","97.38","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 21:00","2016","08","05","21:00","18.9","","11.6","","63","","16","","11","","","","97.43","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 22:00","2016","08","05","22:00","16.9","","12.0","","73","","17","","12","","","","97.44","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-05 23:00","2016","08","05","23:00","16.3","","11.9","","75","","10","","6","","","","97.44","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 00:00","2016","08","06","00:00","14.5","","11.3","","81","","18","","3","","","","97.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 01:00","2016","08","06","01:00","13.9","","11.6","","86","","0","","1","","","","97.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 02:00","2016","08","06","02:00","12.1","","10.8","","92","","23","","2","","","","97.46","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 03:00","2016","08","06","03:00","11.1","","10.1","","93","","17","","5","","","","97.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 04:00","2016","08","06","04:00","10.5","","9.4","","93","","17","","4","","","","97.49","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 05:00","2016","08","06","05:00","10.3","","9.3","","93","","16","","3","","","","97.54","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 06:00","2016","08","06","06:00","12.6","","10.7","","88","","15","","2","","","","97.55","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 07:00","2016","08","06","07:00","14.8","","10.6","","76","","5","","2","","","","97.55","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 08:00","2016","08","06","08:00","16.9","","10.2","","65","","27","","2","","","","97.54","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 09:00","2016","08","06","09:00","20.2","","11.0","","55","","26","","2","","","","97.55","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 10:00","2016","08","06","10:00","22.9","","10.4","","45","","32","","3","","","","97.53","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 11:00","2016","08","06","11:00","24.2","","11.1","","44","","31","","9","","","","97.50","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 12:00","2016","08","06","12:00","24.9","","8.5","","35","","32","","13","","","","97.49","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 13:00","2016","08","06","13:00","25.6","","7.8","","32","","31","","8","","","","97.48","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 14:00","2016","08","06","14:00","26.0","","6.3","","28","","30","","7","","","","97.46","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 15:00","2016","08","06","15:00","26.5","","5.8","","27","","35","","11","","","","97.42","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 16:00","2016","08","06","16:00","26.1","","6.4","","28","","35","","10","","","","97.40","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 17:00","2016","08","06","17:00","26.1","","7.5","","31","","33","","15","","","","97.38","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 18:00","2016","08","06","18:00","24.4","","10.1","","40","","2","","17","","","","97.38","","26","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 19:00","2016","08","06","19:00","23.3","","11.4","","47","","2","","19","","","","97.39","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 20:00","2016","08","06","20:00","21.4","","11.3","","53","","2","","16","","","","97.44","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 21:00","2016","08","06","21:00","19.3","","11.7","","62","","1","","12","","","","97.48","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 22:00","2016","08","06","22:00","18.0","","11.6","","66","","1","","12","","","","97.49","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-06 23:00","2016","08","06","23:00","17.0","","10.8","","67","","5","","11","","","","97.49","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 00:00","2016","08","07","00:00","16.2","","10.3","","68","","7","","11","","","","97.47","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 01:00","2016","08","07","01:00","14.3","","9.5","","73","","4","","8","","","","97.47","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 02:00","2016","08","07","02:00","13.8","","9.5","","75","","5","","8","","","","97.46","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 03:00","2016","08","07","03:00","12.9","","9.2","","79","","4","","7","","","","97.45","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 04:00","2016","08","07","04:00","11.7","","8.7","","82","","9","","6","","","","97.42","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 05:00","2016","08","07","05:00","11.3","","8.6","","83","","9","","6","","","","97.39","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 06:00","2016","08","07","06:00","11.9","","8.9","","82","","15","","2","","","","97.39","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 07:00","2016","08","07","07:00","14.1","","10.0","","76","","9","","11","","","","97.33","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 08:00","2016","08","07","08:00","15.5","","10.4","","71","","9","","10","","","","97.29","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 09:00","2016","08","07","09:00","17.1","","10.9","","67","","3","","6","","","","97.29","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 10:00","2016","08","07","10:00","17.2","","11.4","","69","","6","","10","","","","97.23","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 11:00","2016","08","07","11:00","18.7","","11.4","","63","","5","","6","","","","97.21","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 12:00","2016","08","07","12:00","20.0","","12.2","","61","","4","","7","","","","97.15","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 13:00","2016","08","07","13:00","21.8","","12.1","","54","","4","","11","","","","97.08","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 14:00","2016","08","07","14:00","23.8","","10.4","","43","","8","","6","","","","97.01","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 15:00","2016","08","07","15:00","24.5","","9.2","","38","","34","","6","","","","96.94","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 16:00","2016","08","07","16:00","24.6","","9.1","","37","","1","","7","","","","96.90","","25","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 17:00","2016","08","07","17:00","22.1","","11.5","","51","","22","","17","","","","96.89","","","","","","NA"
"-111.21","56.65","FORT MCMURRAY CS","3062696","2016-08-07 18:00","2016","08","07","18:00","21.3","","12.1","","56","","26","","7","","","","96.84","","","","","","NA"
